대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9,수량10,수량11,수량12,수량13,수량14,수량15,수량16,수량17,수량18,수량19,수량20,수량21,수량22,수량23,수량24,수량25
1158,0,3,27,3,20,22.0,17.0,5.0,27.0,3.0,7.0,17.0,3.0,6.0,,,,,,,,,,,,,,,
1158,1,4,29,4,6,5.0,29.0,24.0,4.0,18.0,20.0,9.0,,,,,,,,,,,,,,,,,
1158,2,4,25,3,4,7.0,4.0,19.0,25.0,5.0,3.0,17.0,19.0,10.0,4.0,,,,,,,,,,,,,,
1158,3,7,25,3,7,17.0,25.0,7.0,3.0,4.0,15.0,19.0,4.0,7.0,6.0,,,,,,,,,,,,,,
1158,4,7,25,3,3,7.0,14.0,25.0,7.0,4.0,3.0,15.0,18.0,4.0,7.0,6.0,,,,,,,,,,,,,
1158,5,3,25,3,3,5.0,12.0,25.0,5.0,4.0,3.0,12.0,17.0,6.0,3.0,3.0,,,,,,,,,,,,,
1158,6,11,29,3,8,11.0,8.0,5.0,14.0,29.0,11.0,11.0,4.0,11.0,18.0,7.0,3.0,7.0,5.0,19.0,7.0,9.0,4.0,8.0,12.0,11.0,9.0,7.0,
1158,7,19,33,3,16,19.0,16.0,5.0,18.0,33.0,17.0,19.0,12.0,20.0,19.0,15.0,3.0,17.0,17.0,18.0,15.0,21.0,19.0,20.0,21.0,26.0,13.0,4.0,18.0
1158,8,42,50,3,42,46.0,38.0,5.0,36.0,50.0,46.0,39.0,32.0,42.0,45.0,35.0,3.0,42.0,37.0,18.0,37.0,40.0,29.0,37.0,41.0,49.0,23.0,16.0,42.0
1158,9,45,69,8,39,58.0,58.0,13.0,40.0,48.0,17.0,53.0,45.0,59.0,64.0,44.0,8.0,52.0,62.0,20.0,58.0,67.0,45.0,60.0,68.0,68.0,27.0,45.0,69.0
1158,10,47,79,19,47,69.0,38.0,23.0,54.0,53.0,29.0,56.0,59.0,69.0,67.0,48.0,19.0,62.0,72.0,21.0,72.0,74.0,54.0,63.0,75.0,79.0,31.0,47.0,63.0
1158,11,30,81,26,46,67.0,42.0,26.0,60.0,41.0,30.0,58.0,59.0,65.0,72.0,55.0,30.0,68.0,80.0,27.0,78.0,72.0,62.0,57.0,81.0,77.0,30.0,35.0,62.0
1158,12,35,91,28,47,53.0,45.0,35.0,67.0,44.0,28.0,61.0,63.0,70.0,71.0,53.0,35.0,71.0,86.0,30.0,79.0,80.0,66.0,61.0,91.0,83.0,31.0,36.0,64.0
1158,13,42,85,26,39,50.0,44.0,46.0,65.0,42.0,26.0,43.0,54.0,72.0,63.0,42.0,41.0,67.0,79.0,34.0,80.0,85.0,77.0,53.0,83.0,81.0,28.0,36.0,61.0
1158,14,33,79,20,33,55.0,23.0,37.0,57.0,41.0,20.0,35.0,54.0,76.0,50.0,44.0,33.0,61.0,76.0,25.0,75.0,75.0,79.0,63.0,67.0,62.0,27.0,35.0,43.0
1158,15,44,84,13,37,59.0,17.0,39.0,44.0,29.0,13.0,30.0,44.0,84.0,49.0,46.0,46.0,49.0,61.0,33.0,62.0,63.0,81.0,61.0,53.0,44.0,32.0,32.0,30.0
1158,16,39,81,13,26,54.0,13.0,36.0,37.0,20.0,15.0,27.0,39.0,75.0,45.0,39.0,39.0,53.0,63.0,44.0,55.0,63.0,81.0,54.0,37.0,45.0,30.0,28.0,22.0
1158,17,14,82,10,24,47.0,14.0,42.0,33.0,14.0,10.0,20.0,38.0,82.0,49.0,27.0,33.0,51.0,67.0,40.0,54.0,56.0,78.0,54.0,40.0,46.0,28.0,31.0,28.0
1158,18,30,82,7,21,45.0,29.0,44.0,14.0,7.0,10.0,27.0,45.0,82.0,35.0,34.0,42.0,56.0,75.0,30.0,47.0,57.0,73.0,43.0,37.0,49.0,34.0,30.0,30.0
1158,19,5,66,3,28,27.0,45.0,5.0,3.0,30.0,24.0,66.0,7.0,15.0,38.0,39.0,55.0,34.0,24.0,34.0,42.0,32.0,5.0,57.0,19.0,22.0,19.0,,
1158,20,6,63,4,24,22.0,40.0,10.0,29.0,6.0,63.0,4.0,10.0,20.0,28.0,60.0,25.0,8.0,12.0,35.0,24.0,42.0,5.0,12.0,6.0,,,,
1158,21,3,60,3,3,9.0,32.0,4.0,7.0,21.0,4.0,55.0,5.0,13.0,19.0,60.0,20.0,3.0,9.0,23.0,7.0,40.0,8.0,14.0,3.0,,,,
1158,22,4,60,3,4,25.0,3.0,3.0,3.0,18.0,50.0,4.0,17.0,19.0,60.0,14.0,4.0,4.0,23.0,4.0,33.0,9.0,15.0,11.0,,,,,
1158,23,3,58,3,8,5.0,22.0,3.0,7.0,46.0,6.0,7.0,58.0,8.0,4.0,24.0,19.0,3.0,14.0,,,,,,,,,,
1159,0,4,16,4,14,7.0,4.0,4.0,12.0,6.0,16.0,9.0,5.0,15.0,14.0,7.0,,,,,,,,,,,,,
1159,1,6,18,3,18,11.0,5.0,6.0,10.0,7.0,14.0,8.0,6.0,17.0,12.0,7.0,3.0,,,,,,,,,,,,
1159,2,5,15,4,12,8.0,5.0,5.0,8.0,9.0,14.0,9.0,5.0,13.0,15.0,7.0,4.0,,,,,,,,,,,,
1159,3,3,21,3,21,10.0,6.0,5.0,7.0,6.0,3.0,13.0,4.0,6.0,19.0,10.0,7.0,3.0,3.0,,,,,,,,,,
1159,4,3,17,3,17,9.0,7.0,5.0,8.0,7.0,3.0,13.0,3.0,6.0,16.0,13.0,7.0,3.0,3.0,3.0,,,,,,,,,
1159,5,3,16,3,16,9.0,6.0,4.0,7.0,6.0,15.0,4.0,5.0,3.0,16.0,12.0,9.0,3.0,4.0,3.0,,,,,,,,,
1159,6,5,18,3,18,9.0,5.0,4.0,5.0,5.0,14.0,8.0,5.0,16.0,14.0,8.0,3.0,,,,,,,,,,,,
1159,7,4,18,3,18,10.0,6.0,4.0,9.0,9.0,12.0,4.0,7.0,18.0,11.0,9.0,3.0,4.0,,,,,,,,,,,
1159,8,3,18,3,18,10.0,7.0,5.0,7.0,10.0,8.0,3.0,5.0,15.0,8.0,7.0,3.0,4.0,15.0,13.0,10.0,6.0,5.0,3.0,3.0,4.0,,,
1159,9,14,31,3,27,24.0,16.0,10.0,20.0,17.0,14.0,12.0,16.0,31.0,19.0,8.0,11.0,24.0,13.0,21.0,25.0,11.0,11.0,14.0,17.0,3.0,14.0,14.0,
1159,10,17,34,4,32,28.0,17.0,4.0,12.0,22.0,21.0,16.0,16.0,20.0,34.0,22.0,9.0,17.0,24.0,17.0,26.0,30.0,14.0,16.0,18.0,20.0,6.0,30.0,17.0
1159,11,15,34,4,31,31.0,21.0,4.0,12.0,25.0,19.0,15.0,15.0,20.0,34.0,26.0,9.0,19.0,29.0,16.0,28.0,32.0,16.0,15.0,18.0,20.0,6.0,31.0,16.0
1159,12,17,33,6,32,30.0,16.0,13.0,26.0,21.0,15.0,17.0,22.0,33.0,23.0,8.0,18.0,32.0,17.0,27.0,29.0,17.0,17.0,20.0,20.0,6.0,30.0,13.0,
1159,13,19,34,3,34,30.0,19.0,3.0,14.0,28.0,21.0,13.0,15.0,23.0,32.0,24.0,9.0,19.0,31.0,20.0,29.0,32.0,16.0,21.0,19.0,21.0,6.0,26.0,14.0
1159,14,18,36,3,35,29.0,20.0,3.0,12.0,25.0,23.0,17.0,18.0,19.0,34.0,24.0,9.0,18.0,35.0,18.0,30.0,36.0,17.0,20.0,19.0,22.0,5.0,30.0,15.0
1159,15,20,35,6,35,29.0,20.0,10.0,21.0,22.0,21.0,18.0,20.0,33.0,23.0,9.0,17.0,34.0,16.0,26.0,33.0,16.0,20.0,19.0,26.0,6.0,27.0,15.0,
1159,16,15,36,3,32,30.0,22.0,3.0,11.0,22.0,19.0,24.0,15.0,18.0,36.0,24.0,10.0,14.0,34.0,15.0,26.0,34.0,15.0,23.0,17.0,22.0,5.0,29.0,13.0
1159,17,20,37,4,32,31.0,20.0,4.0,17.0,20.0,16.0,15.0,14.0,17.0,37.0,21.0,7.0,12.0,34.0,19.0,22.0,33.0,14.0,20.0,15.0,24.0,4.0,19.0,13.0
1159,18,6,27,4,20,17.0,8.0,4.0,8.0,14.0,6.0,4.0,20.0,14.0,6.0,10.0,27.0,16.0,21.0,27.0,9.0,17.0,8.0,16.0,17.0,6.0,,,
1159,19,4,19,3,13,5.0,7.0,10.0,4.0,13.0,9.0,4.0,4.0,19.0,12.0,7.0,13.0,4.0,3.0,5.0,,,,,,,,,
1159,20,7,18,3,11,4.0,5.0,7.0,12.0,9.0,4.0,18.0,10.0,5.0,7.0,7.0,3.0,,,,,,,,,,,,
1159,21,3,15,3,9,4.0,3.0,8.0,7.0,11.0,11.0,9.0,3.0,15.0,13.0,7.0,6.0,4.0,3.0,,,,,,,,,,
1159,22,9,16,3,10,4.0,3.0,9.0,8.0,6.0,9.0,9.0,16.0,12.0,7.0,4.0,5.0,,,,,,,,,,,,
1159,23,6,15,3,7,6.0,4.0,4.0,5.0,8.0,8.0,8.0,15.0,13.0,6.0,6.0,3.0,,,,,,,,,,,,
1160,0,7,40,3,10,11.0,13.0,20.0,40.0,7.0,9.0,6.0,19.0,18.0,5.0,15.0,16.0,28.0,14.0,7.0,26.0,10.0,17.0,11.0,19.0,3.0,,,
1160,1,13,39,3,13,12.0,13.0,28.0,39.0,7.0,8.0,6.0,18.0,14.0,5.0,16.0,14.0,31.0,18.0,8.0,30.0,4.0,18.0,9.0,13.0,3.0,,,
1160,2,7,42,3,13,12.0,12.0,37.0,40.0,6.0,12.0,7.0,7.0,19.0,17.0,7.0,13.0,11.0,42.0,19.0,7.0,29.0,3.0,18.0,10.0,17.0,5.0,,
1160,3,16,43,4,13,11.0,8.0,36.0,42.0,5.0,11.0,4.0,6.0,16.0,16.0,5.0,16.0,10.0,43.0,18.0,7.0,28.0,20.0,12.0,17.0,,,,
1160,4,11,43,4,11,11.0,6.0,37.0,43.0,5.0,12.0,4.0,7.0,14.0,16.0,8.0,17.0,11.0,43.0,18.0,4.0,28.0,20.0,10.0,17.0,,,,
1160,5,17,43,3,10,11.0,6.0,37.0,43.0,5.0,12.0,3.0,8.0,14.0,17.0,7.0,14.0,11.0,43.0,17.0,3.0,23.0,20.0,12.0,17.0,,,,
1160,6,10,43,6,10,10.0,7.0,35.0,43.0,6.0,14.0,10.0,14.0,17.0,11.0,13.0,12.0,43.0,17.0,22.0,19.0,12.0,14.0,,,,,,
1160,7,6,44,3,5,12.0,6.0,36.0,44.0,6.0,13.0,7.0,12.0,13.0,14.0,15.0,43.0,20.0,4.0,18.0,20.0,10.0,9.0,3.0,,,,,
1160,8,5,42,3,7,7.0,36.0,42.0,3.0,5.0,12.0,10.0,18.0,15.0,12.0,6.0,42.0,17.0,8.0,17.0,8.0,24.0,5.0,13.0,5.0,,,,
1160,9,9,48,7,7,16.0,15.0,44.0,48.0,8.0,15.0,12.0,9.0,11.0,12.0,17.0,17.0,8.0,10.0,42.0,14.0,9.0,17.0,9.0,15.0,15.0,13.0,11.0,9.0
1160,10,12,46,3,9,12.0,25.0,45.0,46.0,12.0,14.0,5.0,7.0,6.0,4.0,16.0,19.0,8.0,15.0,42.0,11.0,3.0,10.0,12.0,18.0,10.0,12.0,8.0,13.0
1160,11,7,48,3,4,6.0,22.0,48.0,47.0,12.0,14.0,3.0,8.0,12.0,8.0,9.0,21.0,7.0,16.0,43.0,10.0,7.0,10.0,13.0,15.0,13.0,12.0,7.0,15.0
1160,12,13,52,3,8,10.0,25.0,42.0,48.0,11.0,9.0,3.0,13.0,7.0,13.0,15.0,10.0,17.0,52.0,11.0,13.0,13.0,15.0,26.0,13.0,12.0,13.0,13.0,
1160,13,11,59,8,10,34.0,42.0,59.0,9.0,8.0,16.0,8.0,11.0,8.0,27.0,12.0,26.0,46.0,15.0,11.0,18.0,28.0,32.0,11.0,11.0,17.0,,,
1160,14,9,61,4,4,15.0,23.0,43.0,61.0,7.0,7.0,11.0,13.0,14.0,17.0,16.0,36.0,20.0,31.0,52.0,18.0,9.0,15.0,34.0,27.0,13.0,9.0,14.0,9.0
1160,15,10,52,5,15,23.0,42.0,52.0,12.0,6.0,10.0,10.0,9.0,14.0,16.0,26.0,17.0,19.0,40.0,10.0,15.0,9.0,33.0,29.0,10.0,5.0,15.0,7.0,
1160,16,15,46,3,6,20.0,25.0,41.0,46.0,7.0,3.0,15.0,7.0,15.0,18.0,14.0,44.0,19.0,22.0,35.0,14.0,18.0,15.0,33.0,33.0,12.0,8.0,17.0,3.0
1160,17,3,47,3,18,22.0,26.0,32.0,47.0,9.0,3.0,15.0,3.0,16.0,13.0,12.0,42.0,28.0,28.0,31.0,16.0,18.0,20.0,34.0,41.0,4.0,11.0,10.0,6.0
1160,18,3,52,3,14,20.0,33.0,35.0,37.0,3.0,7.0,3.0,16.0,5.0,41.0,34.0,33.0,30.0,16.0,25.0,27.0,39.0,52.0,12.0,11.0,21.0,3.0,,
1160,19,5,37,3,4,12.0,22.0,37.0,31.0,5.0,5.0,3.0,10.0,8.0,12.0,3.0,32.0,11.0,27.0,16.0,7.0,5.0,24.0,29.0,33.0,10.0,7.0,,
1160,20,7,41,5,13,20.0,17.0,40.0,28.0,13.0,7.0,10.0,10.0,7.0,22.0,14.0,19.0,7.0,24.0,11.0,12.0,5.0,15.0,41.0,22.0,13.0,7.0,,
1160,21,20,44,3,10,20.0,20.0,41.0,28.0,13.0,6.0,6.0,4.0,19.0,15.0,10.0,27.0,14.0,17.0,17.0,20.0,44.0,33.0,24.0,3.0,,,,
1160,22,6,44,3,12,20.0,14.0,42.0,33.0,6.0,7.0,3.0,8.0,6.0,14.0,14.0,9.0,36.0,6.0,17.0,28.0,21.0,44.0,25.0,31.0,9.0,,,
1160,23,8,43,3,10,15.0,18.0,39.0,32.0,8.0,13.0,5.0,8.0,11.0,13.0,5.0,43.0,8.0,14.0,25.0,3.0,42.0,20.0,19.0,3.0,4.0,6.0,,
1161,0,12,21,4,21,13.0,19.0,7.0,12.0,13.0,15.0,12.0,4.0,10.0,19.0,14.0,12.0,10.0,6.0,7.0,5.0,5.0,6.0,12.0,16.0,,,,
1161,1,13,21,4,21,13.0,19.0,9.0,13.0,13.0,15.0,12.0,4.0,11.0,19.0,13.0,13.0,11.0,4.0,7.0,6.0,6.0,6.0,11.0,17.0,,,,
1161,2,13,21,3,21,12.0,20.0,9.0,12.0,13.0,15.0,3.0,13.0,4.0,13.0,21.0,14.0,13.0,11.0,6.0,8.0,3.0,6.0,6.0,7.0,12.0,17.0,,
1161,3,6,21,3,21,12.0,21.0,8.0,12.0,14.0,15.0,3.0,13.0,4.0,13.0,21.0,14.0,13.0,11.0,6.0,8.0,6.0,6.0,7.0,12.0,17.0,,,
1161,4,13,21,3,20,12.0,21.0,8.0,12.0,13.0,15.0,3.0,13.0,4.0,13.0,21.0,14.0,13.0,11.0,6.0,8.0,6.0,6.0,7.0,12.0,17.0,,,
1161,5,13,21,3,19,12.0,21.0,7.0,11.0,13.0,15.0,3.0,13.0,4.0,13.0,20.0,13.0,13.0,11.0,6.0,7.0,6.0,6.0,7.0,12.0,17.0,,,
1161,6,13,21,3,18,12.0,20.0,7.0,11.0,13.0,13.0,3.0,13.0,4.0,12.0,21.0,13.0,12.0,11.0,6.0,7.0,5.0,6.0,5.0,11.0,16.0,,,
1161,7,12,19,3,17,9.0,19.0,6.0,10.0,12.0,13.0,3.0,12.0,3.0,11.0,19.0,12.0,12.0,10.0,6.0,5.0,4.0,6.0,4.0,11.0,16.0,,,
1161,8,3,18,3,17,9.0,18.0,6.0,8.0,12.0,13.0,12.0,3.0,11.0,15.0,10.0,11.0,10.0,5.0,3.0,3.0,5.0,4.0,10.0,15.0,,,,
1161,9,5,21,3,19,12.0,20.0,5.0,10.0,14.0,14.0,7.0,12.0,8.0,12.0,16.0,8.0,13.0,10.0,8.0,3.0,5.0,4.0,5.0,4.0,3.0,10.0,21.0,
1161,10,4,25,3,20,12.0,17.0,4.0,9.0,14.0,15.0,4.0,14.0,7.0,11.0,16.0,17.0,9.0,17.0,10.0,6.0,4.0,4.0,5.0,5.0,3.0,11.0,25.0,
1161,11,3,27,3,17,12.0,15.0,3.0,6.0,13.0,16.0,4.0,12.0,8.0,13.0,17.0,17.0,11.0,16.0,10.0,6.0,4.0,14.0,3.0,6.0,3.0,10.0,27.0,
1161,12,3,26,3,17,12.0,15.0,5.0,6.0,12.0,13.0,13.0,9.0,11.0,17.0,18.0,8.0,14.0,10.0,5.0,4.0,15.0,3.0,3.0,10.0,26.0,,,
1161,13,3,28,3,16,12.0,17.0,3.0,7.0,14.0,13.0,3.0,12.0,10.0,11.0,16.0,17.0,8.0,10.0,10.0,23.0,14.0,3.0,6.0,3.0,5.0,28.0,,
1161,14,10,25,3,19,14.0,16.0,3.0,7.0,8.0,14.0,5.0,10.0,14.0,11.0,15.0,16.0,6.0,10.0,10.0,25.0,15.0,3.0,8.0,6.0,24.0,,,
1161,15,8,26,3,20,12.0,12.0,3.0,6.0,6.0,13.0,5.0,10.0,11.0,10.0,13.0,16.0,8.0,8.0,10.0,26.0,3.0,15.0,8.0,9.0,5.0,21.0,,
1161,16,16,26,3,16,8.0,12.0,3.0,5.0,19.0,10.0,4.0,8.0,7.0,26.0,11.0,16.0,16.0,7.0,9.0,25.0,12.0,4.0,9.0,6.0,17.0,,,
1161,17,5,24,4,14,7.0,12.0,18.0,8.0,5.0,8.0,5.0,23.0,11.0,16.0,14.0,6.0,8.0,24.0,4.0,11.0,4.0,9.0,5.0,15.0,,,,
1161,18,6,22,3,13,6.0,8.0,15.0,6.0,3.0,6.0,22.0,9.0,16.0,13.0,6.0,9.0,19.0,11.0,17.0,9.0,3.0,15.0,,,,,,
1161,19,16,23,3,12,7.0,8.0,16.0,5.0,5.0,3.0,23.0,9.0,16.0,12.0,6.0,7.0,16.0,8.0,15.0,9.0,14.0,,,,,,,
1161,20,7,21,4,13,7.0,7.0,16.0,5.0,14.0,4.0,21.0,12.0,16.0,13.0,4.0,7.0,11.0,7.0,15.0,10.0,14.0,,,,,,,
1161,21,7,21,4,13,16.0,7.0,15.0,4.0,14.0,4.0,11.0,21.0,11.0,17.0,13.0,5.0,7.0,11.0,7.0,15.0,5.0,12.0,17.0,14.0,,,,
1161,22,8,21,4,13,20.0,8.0,13.0,16.0,4.0,13.0,4.0,11.0,21.0,9.0,14.0,12.0,5.0,6.0,8.0,8.0,9.0,6.0,12.0,17.0,15.0,,,
1161,23,12,20,3,13,20.0,7.0,13.0,16.0,12.0,4.0,10.0,20.0,9.0,12.0,12.0,3.0,6.0,7.0,5.0,9.0,6.0,12.0,17.0,15.0,,,,
1162,0,45,63,29,41,44.0,45.0,49.0,56.0,33.0,45.0,52.0,53.0,63.0,48.0,57.0,32.0,41.0,45.0,34.0,46.0,49.0,46.0,50.0,29.0,47.0,43.0,48.0,55.0
1162,1,46,66,34,40,44.0,47.0,50.0,57.0,35.0,43.0,53.0,51.0,66.0,47.0,59.0,38.0,40.0,51.0,35.0,46.0,51.0,53.0,52.0,34.0,46.0,46.0,48.0,54.0
1162,2,49,67,34,40,45.0,49.0,50.0,55.0,35.0,44.0,54.0,52.0,67.0,49.0,62.0,38.0,40.0,52.0,37.0,50.0,53.0,54.0,52.0,34.0,49.0,45.0,48.0,54.0
1162,3,50,67,34,40,47.0,49.0,51.0,54.0,37.0,44.0,54.0,53.0,67.0,50.0,60.0,39.0,41.0,51.0,42.0,52.0,53.0,53.0,50.0,34.0,50.0,47.0,48.0,54.0
1162,4,52,65,34,41,47.0,48.0,52.0,54.0,37.0,43.0,54.0,53.0,65.0,49.0,59.0,41.0,42.0,52.0,41.0,52.0,52.0,52.0,50.0,34.0,49.0,47.0,48.0,54.0
1162,5,53,65,36,41,47.0,48.0,54.0,55.0,37.0,43.0,54.0,53.0,65.0,49.0,59.0,42.0,42.0,53.0,41.0,52.0,53.0,53.0,50.0,36.0,51.0,48.0,48.0,54.0
1162,6,48,61,32,38,47.0,48.0,55.0,54.0,33.0,42.0,51.0,53.0,61.0,48.0,57.0,40.0,39.0,49.0,41.0,48.0,52.0,50.0,46.0,32.0,48.0,46.0,47.0,51.0
1162,7,40,55,17,33,43.0,38.0,55.0,53.0,26.0,37.0,43.0,45.0,55.0,40.0,47.0,37.0,33.0,44.0,41.0,39.0,40.0,40.0,29.0,17.0,31.0,42.0,38.0,44.0
1162,8,6,54,5,6,5.0,54.0,33.0,11.0,7.0,18.0,10.0,35.0,13.0,41.0,6.0,8.0,17.0,31.0,8.0,15.0,,,,,,,,
1162,9,3,52,3,52,20.0,32.0,41.0,3.0,26.0,,,,,,,,,,,,,,,,,,,
1162,10,13,51,13,51,13.0,30.0,39.0,23.0,,,,,,,,,,,,,,,,,,,,
1162,11,4,45,4,45,9.0,25.0,35.0,22.0,4.0,,,,,,,,,,,,,,,,,,,
1162,12,3,42,3,42,12.0,5.0,3.0,25.0,3.0,31.0,21.0,,,,,,,,,,,,,,,,,
1162,13,3,38,3,4,38.0,15.0,3.0,3.0,10.0,22.0,26.0,5.0,16.0,4.0,,,,,,,,,,,,,,
1162,14,3,40,3,3,40.0,12.0,3.0,3.0,14.0,18.0,26.0,3.0,3.0,3.0,17.0,4.0,,,,,,,,,,,,
1162,15,3,38,3,6,5.0,3.0,38.0,15.0,3.0,4.0,5.0,7.0,18.0,3.0,23.0,3.0,3.0,18.0,,,,,,,,,,
1162,16,3,35,3,9,9.0,11.0,35.0,14.0,3.0,3.0,6.0,10.0,4.0,12.0,6.0,18.0,3.0,24.0,5.0,6.0,11.0,3.0,5.0,4.0,16.0,10.0,5.0,
1162,17,5,34,4,4,13.0,11.0,34.0,14.0,6.0,8.0,13.0,18.0,15.0,12.0,9.0,4.0,22.0,5.0,5.0,10.0,8.0,7.0,5.0,12.0,11.0,9.0,,
1162,18,8,37,7,8,16.0,20.0,37.0,18.0,14.0,7.0,10.0,19.0,11.0,24.0,15.0,10.0,13.0,10.0,20.0,7.0,8.0,18.0,11.0,17.0,16.0,21.0,8.0,14.0
1162,19,16,38,12,21,25.0,29.0,38.0,23.0,22.0,26.0,27.0,35.0,21.0,36.0,27.0,16.0,16.0,20.0,16.0,19.0,24.0,30.0,20.0,29.0,12.0,27.0,15.0,20.0
1162,20,34,42,16,30,28.0,29.0,38.0,34.0,26.0,32.0,31.0,42.0,23.0,35.0,31.0,16.0,24.0,22.0,24.0,26.0,34.0,37.0,34.0,42.0,16.0,40.0,17.0,27.0
1162,21,36,49,19,32,36.0,33.0,42.0,36.0,35.0,38.0,36.0,49.0,34.0,42.0,35.0,21.0,29.0,25.0,29.0,34.0,36.0,39.0,37.0,39.0,19.0,41.0,24.0,26.0
1162,22,38,56,27,37,43.0,40.0,49.0,43.0,41.0,47.0,47.0,56.0,38.0,47.0,39.0,33.0,33.0,31.0,35.0,38.0,39.0,38.0,38.0,41.0,27.0,44.0,34.0,34.0
1162,23,44,61,36,40,43.0,44.0,55.0,48.0,44.0,49.0,54.0,61.0,42.0,52.0,43.0,36.0,42.0,41.0,44.0,47.0,46.0,47.0,44.0,45.0,41.0,47.0,52.0,43.0
1163,0,31,78,21,21,41.0,29.0,33.0,30.0,23.0,36.0,47.0,70.0,78.0,40.0,31.0,46.0,53.0,41.0,31.0,53.0,54.0,25.0,51.0,42.0,44.0,36.0,37.0,35.0
1163,1,32,83,23,23,45.0,32.0,34.0,32.0,25.0,41.0,51.0,75.0,83.0,40.0,33.0,47.0,53.0,41.0,32.0,59.0,53.0,26.0,50.0,40.0,45.0,37.0,37.0,37.0
1163,2,33,85,24,24,47.0,33.0,33.0,36.0,25.0,42.0,52.0,76.0,85.0,39.0,35.0,50.0,55.0,40.0,30.0,60.0,52.0,27.0,53.0,41.0,45.0,38.0,38.0,43.0
1163,3,42,85,24,24,47.0,33.0,34.0,36.0,26.0,42.0,52.0,76.0,85.0,39.0,37.0,50.0,54.0,41.0,31.0,60.0,52.0,27.0,53.0,42.0,45.0,38.0,40.0,42.0
1163,4,42,90,24,24,47.0,33.0,34.0,36.0,26.0,42.0,52.0,77.0,90.0,39.0,37.0,50.0,54.0,41.0,31.0,60.0,54.0,27.0,53.0,42.0,45.0,37.0,39.0,42.0
1163,5,53,91,25,25,47.0,33.0,36.0,36.0,27.0,41.0,53.0,78.0,91.0,39.0,37.0,53.0,56.0,41.0,31.0,61.0,54.0,27.0,53.0,42.0,44.0,37.0,38.0,43.0
1163,6,34,88,22,22,46.0,34.0,34.0,35.0,24.0,48.0,53.0,78.0,88.0,42.0,45.0,52.0,57.0,41.0,31.0,63.0,56.0,28.0,53.0,40.0,45.0,35.0,40.0,44.0
1163,7,35,83,19,19,43.0,38.0,35.0,37.0,21.0,56.0,64.0,78.0,83.0,42.0,42.0,52.0,55.0,49.0,32.0,55.0,56.0,29.0,57.0,35.0,43.0,31.0,50.0,41.0
1163,8,33,77,13,13,18.0,33.0,36.0,33.0,15.0,50.0,57.0,75.0,77.0,35.0,40.0,53.0,50.0,50.0,33.0,54.0,54.0,33.0,62.0,33.0,39.0,32.0,50.0,47.0
1163,9,39,76,4,22,37.0,39.0,4.0,39.0,45.0,65.0,76.0,22.0,29.0,55.0,29.0,38.0,33.0,18.0,39.0,31.0,64.0,8.0,22.0,32.0,39.0,54.0,,
1163,10,11,60,3,22,35.0,32.0,36.0,45.0,60.0,58.0,18.0,27.0,52.0,19.0,31.0,32.0,11.0,34.0,31.0,59.0,3.0,11.0,30.0,33.0,51.0,,,
1163,11,29,62,3,18,32.0,31.0,3.0,38.0,41.0,59.0,55.0,14.0,25.0,53.0,16.0,29.0,34.0,12.0,34.0,30.0,62.0,4.0,11.0,29.0,33.0,52.0,,
1163,12,31,60,3,6,3.0,13.0,31.0,27.0,3.0,33.0,37.0,58.0,56.0,9.0,21.0,48.0,14.0,31.0,28.0,12.0,31.0,31.0,60.0,5.0,11.0,29.0,31.0,51.0
1163,13,28,57,4,4,8.0,28.0,28.0,34.0,40.0,57.0,49.0,11.0,20.0,51.0,10.0,29.0,31.0,12.0,28.0,30.0,52.0,8.0,5.0,30.0,26.0,47.0,,
1163,14,27,57,5,5,10.0,25.0,27.0,31.0,36.0,57.0,48.0,12.0,22.0,51.0,8.0,27.0,34.0,11.0,30.0,27.0,57.0,6.0,7.0,30.0,23.0,42.0,,
1163,15,10,61,3,10,25.0,25.0,3.0,25.0,34.0,61.0,30.0,8.0,18.0,39.0,5.0,22.0,37.0,10.0,25.0,28.0,54.0,10.0,10.0,30.0,24.0,37.0,,
1163,16,4,54,4,14,32.0,26.0,4.0,24.0,32.0,54.0,32.0,4.0,15.0,44.0,6.0,27.0,33.0,7.0,9.0,27.0,51.0,8.0,4.0,34.0,24.0,39.0,,
1163,17,20,64,6,15,10.0,20.0,33.0,27.0,11.0,31.0,39.0,64.0,36.0,12.0,20.0,49.0,13.0,28.0,36.0,16.0,9.0,28.0,52.0,10.0,6.0,29.0,20.0,32.0
1163,18,13,67,6,15,13.0,22.0,28.0,29.0,6.0,27.0,42.0,67.0,30.0,11.0,19.0,48.0,9.0,21.0,35.0,20.0,13.0,24.0,34.0,7.0,20.0,21.0,37.0,
1163,19,24,78,12,20,18.0,24.0,29.0,24.0,16.0,31.0,54.0,78.0,36.0,22.0,29.0,46.0,25.0,30.0,39.0,35.0,24.0,41.0,37.0,20.0,12.0,19.0,36.0,33.0
1163,20,43,75,18,29,23.0,30.0,25.0,25.0,24.0,44.0,58.0,75.0,35.0,23.0,35.0,43.0,28.0,34.0,37.0,43.0,22.0,50.0,43.0,24.0,18.0,28.0,40.0,34.0
1163,21,23,73,19,33,24.0,31.0,27.0,22.0,23.0,39.0,60.0,73.0,38.0,23.0,34.0,44.0,32.0,29.0,38.0,47.0,19.0,46.0,35.0,29.0,21.0,27.0,32.0,34.0
