대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9,max_min_diff,service_level,upperbound,lowerbound
1158,19,30.0,62.0,18.0,30.0,34.0,30.0,18.0,41.0,51.0,42.0,62.0,43.0,55.77777778,62.0,44.0,34.0
1158,20,28.0,62.0,12.0,13.0,32.0,28.0,12.0,28.0,39.0,44.0,62.0,43.0,55.77777778,62.0,43.0,28.0
1158,21,28.0,51.0,8.0,15.0,8.0,28.0,20.0,26.0,28.0,49.0,51.0,33.0,55.77777778,62.0,36.0,26.0
1158,22,5.0,53.0,5.0,5.0,14.0,25.0,9.0,27.0,20.0,45.0,53.0,33.0,55.77777778,62.0,33.0,20.0
1158,23,4.0,42.0,4.0,4.0,24.0,7.0,20.0,13.0,40.0,42.0,25.0,,55.77777778,62.0,30.0,20.0
1159,0,7.0,15.0,5.0,15.0,7.0,14.0,7.0,8.0,15.0,11.0,5.0,,8.625,80.0,17.0,7.0
1159,1,12.0,19.0,4.0,19.0,6.0,13.0,10.0,12.0,13.0,12.0,4.0,,8.625,80.0,20.0,10.0
1159,2,3.0,19.0,3.0,19.0,8.0,10.0,11.0,14.0,13.0,15.0,3.0,,8.625,80.0,20.0,10.0
1159,3,7.0,19.0,7.0,19.0,7.0,10.0,12.0,11.0,16.0,13.0,,,8.625,80.0,20.0,10.0
1159,4,8.0,18.0,4.0,18.0,11.0,8.0,8.0,16.0,15.0,14.0,4.0,,8.625,80.0,18.0,8.0
1159,5,15.0,18.0,3.0,18.0,8.0,10.0,9.0,15.0,16.0,15.0,3.0,,8.625,80.0,19.0,9.0
1159,6,11.0,17.0,4.0,17.0,11.0,11.0,10.0,12.0,15.0,13.0,4.0,,8.625,80.0,21.0,11.0
1159,7,9.0,18.0,3.0,17.0,9.0,9.0,9.0,15.0,18.0,14.0,3.0,,8.625,80.0,19.0,9.0
1159,8,13.0,17.0,4.0,17.0,9.0,12.0,13.0,16.0,14.0,13.0,4.0,,8.625,80.0,22.0,12.0
1159,9,9.0,23.0,9.0,23.0,9.0,10.0,13.0,16.0,14.0,11.0,,,8.625,80.0,20.0,10.0
1159,10,12.0,20.0,3.0,20.0,8.0,12.0,12.0,14.0,17.0,14.0,3.0,,8.625,80.0,22.0,12.0
1159,11,11.0,20.0,11.0,20.0,11.0,11.0,15.0,15.0,19.0,14.0,,,8.625,80.0,21.0,11.0
1159,12,15.0,24.0,6.0,17.0,11.0,12.0,13.0,15.0,24.0,15.0,6.0,,8.625,80.0,22.0,12.0
1159,13,4.0,25.0,4.0,17.0,10.0,9.0,13.0,16.0,25.0,15.0,4.0,,8.625,80.0,20.0,10.0
1159,14,6.0,25.0,6.0,16.0,9.0,6.0,13.0,19.0,25.0,14.0,,,8.625,80.0,19.0,9.0
1159,15,13.0,19.0,10.0,16.0,10.0,13.0,13.0,17.0,19.0,13.0,,,8.625,80.0,23.0,13.0
1159,16,13.0,18.0,10.0,17.0,11.0,10.0,13.0,16.0,18.0,13.0,,,8.625,80.0,21.0,11.0
1159,17,18.0,18.0,9.0,17.0,10.0,9.0,14.0,18.0,18.0,16.0,,,8.625,80.0,20.0,10.0
1159,18,15.0,21.0,8.0,21.0,13.0,8.0,12.0,15.0,18.0,15.0,,,8.625,80.0,22.0,12.0
1159,19,13.0,19.0,4.0,17.0,13.0,11.0,13.0,17.0,18.0,19.0,4.0,,8.625,80.0,23.0,13.0
1159,20,12.0,18.0,4.0,16.0,12.0,8.0,12.0,16.0,18.0,18.0,4.0,,8.625,80.0,22.0,12.0
1159,21,15.0,16.0,3.0,15.0,13.0,11.0,13.0,16.0,15.0,15.0,3.0,,8.625,80.0,23.0,13.0
1159,22,8.0,18.0,8.0,17.0,13.0,8.0,11.0,15.0,12.0,18.0,,,8.625,80.0,21.0,11.0
1159,23,17.0,17.0,9.0,17.0,13.0,10.0,11.0,15.0,9.0,17.0,,,8.625,80.0,20.0,10.0
1160,0,44.0,44.0,9.0,15.0,31.0,26.0,9.0,23.0,44.0,42.0,44.0,32.0,28.22222222,64.0,42.0,26.0
1160,1,18.0,48.0,18.0,18.0,38.0,34.0,18.0,22.0,41.0,45.0,48.0,32.0,28.22222222,64.0,42.0,32.0
1160,2,17.0,48.0,17.0,25.0,32.0,35.0,17.0,21.0,41.0,42.0,48.0,37.0,28.22222222,64.0,42.0,32.0
1160,3,34.0,52.0,19.0,26.0,37.0,34.0,19.0,21.0,38.0,44.0,52.0,34.0,28.22222222,64.0,44.0,34.0
1160,4,35.0,51.0,15.0,26.0,35.0,31.0,15.0,22.0,39.0,42.0,51.0,35.0,28.22222222,64.0,41.0,31.0
1160,5,36.0,47.0,14.0,25.0,37.0,31.0,14.0,24.0,36.0,42.0,47.0,36.0,28.22222222,64.0,41.0,31.0
1160,6,16.0,43.0,16.0,28.0,39.0,31.0,16.0,25.0,35.0,42.0,43.0,34.0,28.22222222,64.0,41.0,31.0
1160,7,38.0,44.0,11.0,28.0,38.0,32.0,11.0,25.0,38.0,42.0,44.0,34.0,28.22222222,64.0,42.0,32.0
1160,8,15.0,50.0,15.0,26.0,38.0,28.0,15.0,25.0,39.0,47.0,50.0,36.0,28.22222222,64.0,39.0,28.0
1160,9,30.0,56.0,14.0,30.0,38.0,30.0,14.0,27.0,34.0,49.0,56.0,37.0,28.22222222,64.0,40.0,30.0
1160,10,53.0,53.0,18.0,28.0,41.0,34.0,18.0,23.0,33.0,53.0,53.0,37.0,28.22222222,64.0,43.0,33.0
1160,11,26.0,52.0,12.0,26.0,38.0,23.0,26.0,12.0,42.0,52.0,50.0,29.0,28.22222222,64.0,42.0,26.0
1160,12,30.0,61.0,16.0,30.0,39.0,24.0,26.0,16.0,44.0,61.0,30.0,23.0,28.22222222,64.0,39.0,26.0
1160,13,25.0,56.0,23.0,25.0,42.0,25.0,23.0,25.0,44.0,56.0,34.0,31.0,28.22222222,64.0,42.0,25.0
1160,14,27.0,57.0,16.0,31.0,39.0,16.0,27.0,27.0,43.0,57.0,37.0,26.0,28.22222222,64.0,39.0,27.0
1160,15,49.0,53.0,10.0,19.0,53.0,10.0,31.0,22.0,49.0,49.0,28.0,25.0,28.22222222,64.0,49.0,25.0
1160,16,24.0,54.0,9.0,17.0,50.0,9.0,24.0,18.0,34.0,54.0,22.0,24.0,28.22222222,64.0,34.0,22.0
1160,17,6.0,50.0,6.0,22.0,40.0,6.0,27.0,9.0,49.0,50.0,31.0,26.0,28.22222222,64.0,40.0,26.0
1160,18,21.0,47.0,12.0,18.0,41.0,13.0,22.0,12.0,32.0,47.0,21.0,21.0,28.22222222,64.0,32.0,21.0
1160,19,8.0,39.0,8.0,13.0,39.0,8.0,30.0,8.0,29.0,38.0,23.0,12.0,28.22222222,64.0,30.0,13.0
1160,20,8.0,37.0,8.0,20.0,35.0,10.0,30.0,8.0,37.0,36.0,11.0,9.0,28.22222222,64.0,35.0,11.0
1160,21,33.0,33.0,4.0,18.0,29.0,9.0,25.0,4.0,33.0,33.0,10.0,13.0,28.22222222,64.0,29.0,13.0
1160,22,3.0,43.0,3.0,12.0,31.0,7.0,21.0,3.0,43.0,30.0,16.0,15.0,28.22222222,64.0,30.0,15.0
1160,23,9.0,43.0,8.0,9.0,28.0,8.0,19.0,10.0,43.0,23.0,24.0,9.0,28.22222222,64.0,24.0,10.0
1161,0,7.0,12.0,7.0,12.0,10.0,9.0,7.0,,,,,,7.0,80.0,19.0,9.0
1161,1,9.0,15.0,7.0,15.0,9.0,9.0,7.0,,,,,,7.0,80.0,19.0,9.0
1161,2,8.0,14.0,8.0,14.0,10.0,9.0,8.0,,,,,,7.0,80.0,19.0,9.0
1161,3,8.0,14.0,8.0,14.0,10.0,9.0,8.0,,,,,,7.0,80.0,19.0,9.0
1161,4,9.0,14.0,8.0,14.0,9.0,9.0,8.0,,,,,,7.0,80.0,19.0,9.0
1161,5,9.0,14.0,8.0,14.0,9.0,9.0,8.0,,,,,,7.0,80.0,19.0,9.0
1161,6,8.0,14.0,8.0,14.0,11.0,9.0,8.0,,,,,,7.0,80.0,19.0,9.0
1161,7,8.0,15.0,8.0,15.0,12.0,8.0,8.0,,,,,,7.0,80.0,18.0,8.0
1161,8,7.0,15.0,7.0,15.0,11.0,8.0,7.0,,,,,,7.0,80.0,18.0,8.0
1161,9,8.0,15.0,8.0,9.0,11.0,15.0,11.0,8.0,8.0,,,,7.0,80.0,18.0,8.0
1161,10,8.0,25.0,8.0,25.0,12.0,15.0,11.0,8.0,9.0,,,,7.0,80.0,19.0,9.0
1161,11,7.0,25.0,7.0,25.0,12.0,15.0,11.0,7.0,9.0,,,,7.0,80.0,19.0,9.0
1161,12,12.0,26.0,7.0,26.0,12.0,15.0,12.0,10.0,7.0,,,,7.0,80.0,20.0,10.0
1161,13,7.0,26.0,7.0,26.0,13.0,14.0,12.0,10.0,7.0,,,,7.0,80.0,20.0,10.0
1161,14,12.0,26.0,7.0,26.0,12.0,14.0,12.0,11.0,14.0,7.0,,,7.0,80.0,21.0,11.0
1161,15,7.0,26.0,7.0,26.0,13.0,14.0,12.0,11.0,16.0,7.0,9.0,,7.0,80.0,21.0,11.0
1161,16,13.0,24.0,7.0,24.0,13.0,14.0,12.0,10.0,13.0,7.0,8.0,,7.0,80.0,20.0,10.0
1161,17,7.0,24.0,7.0,24.0,13.0,14.0,10.0,10.0,14.0,7.0,7.0,,7.0,80.0,20.0,10.0
1161,18,14.0,22.0,4.0,22.0,13.0,14.0,8.0,12.0,14.0,6.0,4.0,,7.0,80.0,18.0,8.0
1161,19,13.0,22.0,4.0,22.0,12.0,13.0,8.0,13.0,13.0,5.0,4.0,,7.0,80.0,18.0,8.0
1161,20,12.0,24.0,4.0,24.0,12.0,13.0,9.0,12.0,13.0,4.0,5.0,,7.0,80.0,19.0,9.0
1161,21,11.0,25.0,5.0,25.0,11.0,13.0,9.0,11.0,13.0,5.0,,,7.0,80.0,19.0,9.0
1161,22,11.0,22.0,6.0,22.0,11.0,13.0,10.0,11.0,13.0,6.0,,,7.0,80.0,20.0,10.0
1161,23,12.0,21.0,6.0,21.0,12.0,13.0,10.0,11.0,12.0,6.0,,,7.0,80.0,20.0,10.0
1162,0,41.0,51.0,30.0,36.0,49.0,41.0,49.0,44.0,41.0,43.0,51.0,30.0,34.55555556,64.0,51.0,41.0
1162,1,45.0,50.0,35.0,37.0,49.0,46.0,50.0,44.0,45.0,45.0,48.0,35.0,34.55555556,64.0,55.0,45.0
1162,2,45.0,54.0,38.0,38.0,50.0,45.0,54.0,45.0,46.0,45.0,49.0,38.0,34.55555556,64.0,55.0,45.0
1162,3,45.0,54.0,38.0,38.0,53.0,45.0,54.0,45.0,46.0,48.0,50.0,39.0,34.55555556,64.0,55.0,45.0
1162,4,38.0,54.0,38.0,38.0,53.0,44.0,54.0,46.0,45.0,48.0,51.0,39.0,34.55555556,64.0,55.0,45.0
1162,5,38.0,56.0,38.0,40.0,56.0,46.0,53.0,47.0,44.0,50.0,52.0,38.0,34.55555556,64.0,56.0,46.0
1162,6,54.0,54.0,38.0,38.0,54.0,44.0,54.0,47.0,45.0,48.0,50.0,39.0,34.55555556,64.0,55.0,45.0
1162,7,46.0,53.0,37.0,37.0,53.0,41.0,49.0,46.0,42.0,46.0,52.0,38.0,34.55555556,64.0,52.0,42.0
1162,8,41.0,50.0,34.0,34.0,50.0,41.0,42.0,41.0,35.0,44.0,48.0,37.0,34.55555556,64.0,51.0,41.0
1162,9,39.0,45.0,29.0,29.0,45.0,40.0,39.0,42.0,33.0,41.0,39.0,34.0,34.55555556,64.0,49.0,39.0
1162,10,28.0,41.0,24.0,28.0,39.0,37.0,35.0,41.0,24.0,41.0,31.0,28.0,34.55555556,64.0,41.0,31.0
1162,11,31.0,38.0,18.0,26.0,31.0,31.0,34.0,38.0,22.0,37.0,28.0,18.0,34.55555556,64.0,38.0,28.0
1162,12,25.0,35.0,13.0,29.0,29.0,25.0,27.0,35.0,24.0,33.0,25.0,13.0,34.55555556,64.0,35.0,25.0
1162,13,21.0,31.0,10.0,23.0,21.0,17.0,22.0,26.0,21.0,31.0,20.0,10.0,34.55555556,64.0,31.0,21.0
1162,14,22.0,29.0,4.0,23.0,21.0,16.0,22.0,22.0,17.0,29.0,15.0,4.0,34.55555556,64.0,27.0,17.0
1162,15,14.0,27.0,4.0,18.0,14.0,16.0,17.0,19.0,14.0,27.0,11.0,4.0,34.55555556,64.0,24.0,14.0
1162,16,10.0,26.0,10.0,21.0,19.0,16.0,12.0,24.0,10.0,26.0,15.0,,34.55555556,64.0,25.0,15.0
1162,17,16.0,27.0,7.0,21.0,20.0,17.0,16.0,27.0,9.0,22.0,16.0,7.0,34.55555556,64.0,26.0,16.0
1162,18,24.0,24.0,4.0,24.0,24.0,21.0,15.0,24.0,8.0,19.0,13.0,4.0,34.55555556,64.0,25.0,15.0
1162,19,25.0,36.0,8.0,33.0,25.0,25.0,19.0,36.0,12.0,26.0,9.0,8.0,34.55555556,64.0,29.0,19.0
1162,20,7.0,39.0,7.0,37.0,22.0,29.0,25.0,39.0,16.0,31.0,12.0,7.0,34.55555556,64.0,32.0,22.0
1162,21,32.0,40.0,14.0,40.0,32.0,32.0,33.0,35.0,24.0,26.0,14.0,17.0,34.55555556,64.0,36.0,26.0
1162,22,18.0,44.0,18.0,40.0,34.0,33.0,36.0,44.0,26.0,28.0,18.0,18.0,34.55555556,64.0,38.0,28.0
1162,23,26.0,47.0,26.0,40.0,37.0,34.0,44.0,47.0,34.0,32.0,26.0,26.0,34.55555556,64.0,44.0,34.0
1163,0,43.0,55.0,15.0,18.0,33.0,15.0,55.0,43.0,45.0,25.0,53.0,43.0,28.44444444,64.0,45.0,33.0
1163,1,47.0,57.0,18.0,20.0,34.0,18.0,57.0,47.0,47.0,25.0,57.0,43.0,28.44444444,64.0,47.0,34.0
1163,2,20.0,57.0,20.0,20.0,32.0,20.0,57.0,47.0,47.0,26.0,57.0,42.0,28.44444444,64.0,47.0,32.0
1163,3,48.0,59.0,19.0,20.0,34.0,19.0,59.0,48.0,48.0,33.0,56.0,42.0,28.44444444,64.0,48.0,34.0
1163,4,19.0,60.0,19.0,19.0,33.0,20.0,60.0,49.0,48.0,32.0,55.0,44.0,28.44444444,64.0,49.0,33.0
1163,5,21.0,60.0,21.0,21.0,34.0,22.0,60.0,51.0,47.0,32.0,55.0,44.0,28.44444444,64.0,51.0,34.0
1163,6,21.0,60.0,21.0,21.0,34.0,23.0,60.0,53.0,50.0,32.0,58.0,45.0,28.44444444,64.0,53.0,34.0
1163,7,21.0,68.0,21.0,21.0,42.0,23.0,56.0,51.0,60.0,31.0,68.0,45.0,28.44444444,64.0,56.0,42.0
1163,8,21.0,68.0,21.0,24.0,26.0,21.0,54.0,51.0,60.0,34.0,68.0,46.0,28.44444444,64.0,54.0,34.0
1163,9,16.0,70.0,16.0,35.0,36.0,16.0,39.0,48.0,66.0,44.0,70.0,42.0,28.44444444,64.0,49.0,39.0
1163,10,44.0,64.0,12.0,35.0,30.0,12.0,36.0,43.0,64.0,44.0,44.0,39.0,28.44444444,64.0,46.0,36.0
1163,11,11.0,64.0,11.0,26.0,30.0,11.0,32.0,39.0,64.0,42.0,29.0,36.0,28.44444444,64.0,40.0,30.0
1163,12,13.0,61.0,13.0,25.0,20.0,13.0,31.0,42.0,61.0,40.0,32.0,34.0,28.44444444,64.0,41.0,31.0
1163,13,32.0,61.0,12.0,32.0,22.0,12.0,27.0,47.0,61.0,38.0,36.0,32.0,28.44444444,64.0,42.0,32.0
1163,14,12.0,63.0,12.0,22.0,20.0,12.0,28.0,43.0,63.0,32.0,38.0,31.0,28.44444444,64.0,38.0,28.0
1163,15,15.0,65.0,15.0,23.0,15.0,16.0,25.0,45.0,65.0,33.0,42.0,30.0,28.44444444,64.0,42.0,25.0
1163,16,13.0,68.0,13.0,24.0,13.0,17.0,26.0,46.0,68.0,30.0,41.0,33.0,28.44444444,64.0,41.0,26.0
1163,17,42.0,74.0,11.0,18.0,11.0,17.0,25.0,42.0,74.0,40.0,42.0,33.0,28.44444444,64.0,42.0,25.0
1163,18,42.0,76.0,15.0,16.0,17.0,15.0,23.0,42.0,76.0,42.0,34.0,35.0,28.44444444,64.0,42.0,23.0
1163,19,11.0,79.0,11.0,11.0,19.0,18.0,29.0,37.0,79.0,38.0,35.0,30.0,28.44444444,64.0,39.0,29.0
1163,20,16.0,70.0,16.0,16.0,19.0,18.0,38.0,32.0,70.0,36.0,45.0,39.0,28.44444444,64.0,42.0,32.0
1163,21,12.0,43.0,12.0,17.0,12.0,21.0,41.0,35.0,29.0,33.0,43.0,38.0,28.44444444,64.0,39.0,29.0
1163,22,32.0,41.0,11.0,18.0,11.0,20.0,41.0,32.0,25.0,32.0,40.0,38.0,28.44444444,64.0,38.0,25.0
1163,23,13.0,41.0,13.0,18.0,13.0,21.0,41.0,37.0,24.0,31.0,39.0,38.0,28.44444444,64.0,38.0,24.0
1165,0,11.0,48.0,11.0,14.0,26.0,24.0,18.0,47.0,32.0,48.0,21.0,11.0,22.77777778,70.0,47.0,18.0
1165,1,11.0,49.0,11.0,14.0,28.0,26.0,20.0,47.0,35.0,49.0,22.0,11.0,22.77777778,70.0,47.0,20.0
1165,2,12.0,48.0,12.0,15.0,29.0,26.0,20.0,47.0,36.0,48.0,22.0,12.0,22.77777778,70.0,47.0,20.0
1165,3,48.0,48.0,11.0,13.0,29.0,24.0,20.0,48.0,35.0,48.0,23.0,11.0,22.77777778,70.0,48.0,20.0
1165,4,13.0,48.0,13.0,13.0,33.0,25.0,20.0,48.0,37.0,48.0,23.0,13.0,22.77777778,70.0,48.0,20.0
1165,5,12.0,49.0,12.0,12.0,33.0,25.0,20.0,48.0,37.0,49.0,23.0,13.0,22.77777778,70.0,48.0,20.0
1165,6,48.0,48.0,11.0,11.0,32.0,24.0,20.0,48.0,37.0,48.0,23.0,12.0,22.77777778,70.0,48.0,20.0
1165,7,10.0,47.0,10.0,10.0,33.0,25.0,16.0,47.0,34.0,47.0,22.0,10.0,22.77777778,70.0,47.0,16.0
1165,8,8.0,45.0,8.0,20.0,31.0,22.0,15.0,45.0,33.0,44.0,21.0,8.0,22.77777778,70.0,44.0,20.0
1165,9,29.0,43.0,7.0,18.0,29.0,23.0,27.0,43.0,29.0,43.0,19.0,7.0,22.77777778,70.0,43.0,19.0
1165,10,4.0,41.0,4.0,18.0,28.0,23.0,24.0,38.0,27.0,41.0,20.0,4.0,22.77777778,70.0,38.0,20.0
1165,11,39.0,39.0,4.0,18.0,32.0,22.0,25.0,39.0,23.0,39.0,21.0,4.0,22.77777778,70.0,39.0,21.0
1165,12,3.0,38.0,3.0,17.0,30.0,20.0,23.0,36.0,25.0,38.0,18.0,3.0,22.77777778,70.0,36.0,18.0
1165,13,5.0,36.0,5.0,20.0,29.0,19.0,26.0,32.0,24.0,36.0,16.0,5.0,22.77777778,70.0,32.0,19.0
1165,14,13.0,36.0,13.0,18.0,28.0,15.0,22.0,31.0,20.0,36.0,13.0,21.0,22.77777778,70.0,31.0,18.0
1165,15,20.0,34.0,8.0,21.0,28.0,16.0,20.0,31.0,19.0,34.0,8.0,20.0,22.77777778,70.0,31.0,19.0
1165,16,34.0,34.0,5.0,18.0,25.0,34.0,17.0,30.0,21.0,34.0,5.0,20.0,22.77777778,70.0,34.0,18.0
1165,17,16.0,37.0,6.0,16.0,24.0,37.0,20.0,26.0,16.0,33.0,6.0,20.0,22.77777778,70.0,33.0,16.0
1165,18,17.0,37.0,5.0,18.0,22.0,37.0,17.0,26.0,14.0,33.0,5.0,17.0,22.77777778,70.0,33.0,17.0
1165,19,5.0,35.0,5.0,20.0,19.0,35.0,16.0,21.0,12.0,32.0,5.0,18.0,22.77777778,70.0,32.0,16.0
1165,20,6.0,41.0,6.0,20.0,21.0,34.0,41.0,22.0,30.0,29.0,6.0,19.0,22.77777778,70.0,34.0,20.0
1165,21,24.0,46.0,4.0,24.0,23.0,34.0,40.0,24.0,46.0,26.0,4.0,17.0,22.77777778,70.0,40.0,23.0
1165,22,26.0,44.0,17.0,25.0,26.0,34.0,43.0,23.0,44.0,26.0,17.0,,22.77777778,70.0,43.0,25.0
1165,23,10.0,47.0,10.0,27.0,24.0,35.0,45.0,25.0,47.0,31.0,10.0,17.0,22.77777778,70.0,45.0,24.0
1166,0,10.0,44.0,10.0,17.0,10.0,26.0,11.0,25.0,15.0,44.0,22.0,,27.44444444,66.0,26.0,15.0
1166,1,13.0,51.0,4.0,4.0,21.0,13.0,28.0,13.0,27.0,18.0,51.0,21.0,27.44444444,66.0,28.0,18.0
1166,2,20.0,51.0,7.0,7.0,20.0,20.0,27.0,15.0,31.0,21.0,51.0,26.0,27.44444444,66.0,30.0,20.0
1166,3,29.0,52.0,7.0,7.0,19.0,23.0,29.0,17.0,33.0,24.0,52.0,29.0,27.44444444,66.0,33.0,23.0
1166,4,10.0,52.0,10.0,10.0,20.0,23.0,31.0,14.0,33.0,26.0,52.0,30.0,27.44444444,66.0,33.0,23.0
1166,5,11.0,54.0,11.0,11.0,19.0,23.0,32.0,14.0,33.0,20.0,54.0,30.0,27.44444444,66.0,32.0,20.0
1166,6,10.0,54.0,10.0,10.0,18.0,22.0,32.0,14.0,35.0,19.0,54.0,30.0,27.44444444,66.0,32.0,19.0
1166,7,31.0,53.0,9.0,9.0,14.0,21.0,31.0,11.0,31.0,20.0,53.0,29.0,27.44444444,66.0,31.0,20.0
1166,8,31.0,52.0,7.0,7.0,12.0,22.0,31.0,10.0,31.0,21.0,52.0,30.0,27.44444444,66.0,31.0,21.0
1166,9,6.0,53.0,6.0,6.0,17.0,22.0,27.0,14.0,29.0,24.0,53.0,25.0,27.44444444,66.0,32.0,22.0
1166,10,15.0,49.0,4.0,4.0,15.0,20.0,25.0,7.0,23.0,18.0,49.0,15.0,27.44444444,66.0,25.0,15.0
1166,11,18.0,37.0,6.0,6.0,10.0,18.0,27.0,7.0,15.0,16.0,37.0,18.0,27.44444444,66.0,25.0,15.0
1166,12,3.0,34.0,3.0,3.0,13.0,15.0,26.0,4.0,20.0,12.0,34.0,19.0,27.44444444,66.0,23.0,13.0
1166,13,4.0,35.0,4.0,8.0,13.0,28.0,4.0,27.0,21.0,35.0,17.0,,27.44444444,66.0,28.0,13.0
1166,14,5.0,32.0,4.0,4.0,12.0,8.0,5.0,5.0,26.0,18.0,32.0,21.0,27.44444444,66.0,21.0,8.0
1166,15,4.0,26.0,4.0,6.0,7.0,4.0,24.0,10.0,26.0,19.0,,,27.44444444,66.0,24.0,7.0
1166,16,14.0,22.0,5.0,5.0,6.0,19.0,14.0,22.0,14.0,,,,27.44444444,66.0,24.0,14.0
1166,17,3.0,21.0,3.0,4.0,3.0,3.0,7.0,5.0,17.0,10.0,21.0,12.0,27.44444444,66.0,15.0,5.0
1166,18,8.0,21.0,8.0,8.0,10.0,21.0,12.0,,,,,,27.44444444,66.0,20.0,10.0
1166,19,4.0,17.0,4.0,4.0,11.0,4.0,15.0,17.0,10.0,,,,27.44444444,66.0,20.0,10.0
1166,20,6.0,17.0,3.0,6.0,3.0,10.0,8.0,17.0,6.0,12.0,10.0,,27.44444444,66.0,16.0,6.0
1166,21,7.0,16.0,3.0,7.0,10.0,5.0,16.0,3.0,13.0,7.0,,,27.44444444,66.0,17.0,7.0
1166,22,3.0,11.0,3.0,6.0,11.0,5.0,10.0,3.0,,,,,27.44444444,66.0,16.0,6.0
1166,23,6.0,11.0,5.0,9.0,6.0,10.0,8.0,6.0,11.0,5.0,8.0,6.0,27.44444444,66.0,16.0,6.0
1167,0,50.0,54.0,29.0,41.0,50.0,47.0,51.0,54.0,38.0,50.0,37.0,29.0,32.0,64.0,51.0,41.0
1167,1,55.0,61.0,38.0,42.0,55.0,50.0,61.0,58.0,49.0,55.0,41.0,38.0,32.0,64.0,59.0,49.0
1167,2,53.0,61.0,37.0,41.0,53.0,53.0,61.0,58.0,51.0,53.0,41.0,37.0,32.0,64.0,61.0,51.0
1167,3,40.0,60.0,36.0,40.0,54.0,55.0,60.0,58.0,51.0,51.0,40.0,36.0,32.0,64.0,61.0,51.0
1167,4,39.0,63.0,37.0,39.0,54.0,55.0,63.0,57.0,52.0,51.0,39.0,37.0,32.0,64.0,61.0,51.0
1167,5,39.0,63.0,38.0,39.0,55.0,55.0,63.0,57.0,52.0,52.0,39.0,38.0,32.0,64.0,62.0,52.0
1167,6,38.0,60.0,38.0,38.0,52.0,54.0,60.0,55.0,56.0,54.0,39.0,38.0,32.0,64.0,62.0,52.0
1167,7,37.0,61.0,37.0,37.0,52.0,53.0,61.0,57.0,54.0,55.0,38.0,37.0,32.0,64.0,62.0,52.0
1167,8,40.0,60.0,37.0,40.0,49.0,53.0,60.0,40.0,56.0,54.0,37.0,38.0,32.0,64.0,54.0,40.0
1167,9,52.0,53.0,31.0,38.0,40.0,52.0,53.0,35.0,52.0,50.0,31.0,32.0,32.0,64.0,52.0,38.0
1167,10,47.0,50.0,19.0,32.0,37.0,50.0,46.0,29.0,47.0,47.0,19.0,28.0,32.0,64.0,47.0,32.0
1167,11,30.0,53.0,21.0,30.0,31.0,28.0,53.0,30.0,51.0,46.0,21.0,30.0,32.0,64.0,46.0,30.0
1167,12,18.0,48.0,18.0,22.0,23.0,32.0,42.0,28.0,48.0,47.0,18.0,30.0,32.0,64.0,42.0,28.0
1167,13,38.0,48.0,8.0,21.0,25.0,30.0,38.0,26.0,38.0,48.0,8.0,28.0,32.0,64.0,38.0,26.0
1167,14,13.0,49.0,13.0,18.0,24.0,27.0,35.0,13.0,46.0,49.0,21.0,,32.0,64.0,46.0,21.0
1167,15,3.0,46.0,3.0,20.0,22.0,32.0,35.0,10.0,46.0,44.0,3.0,13.0,32.0,64.0,35.0,20.0
1167,16,40.0,47.0,14.0,22.0,21.0,28.0,40.0,14.0,40.0,47.0,15.0,18.0,32.0,64.0,40.0,21.0
1167,17,21.0,45.0,8.0,21.0,21.0,31.0,40.0,18.0,33.0,45.0,8.0,11.0,32.0,64.0,33.0,21.0
1167,18,22.0,46.0,10.0,22.0,19.0,37.0,32.0,12.0,22.0,46.0,10.0,,32.0,64.0,37.0,19.0
1167,19,20.0,41.0,6.0,20.0,20.0,41.0,38.0,12.0,26.0,41.0,6.0,10.0,32.0,64.0,38.0,20.0
1167,20,19.0,49.0,9.0,19.0,15.0,42.0,38.0,19.0,29.0,49.0,12.0,9.0,32.0,64.0,38.0,19.0
1167,21,9.0,50.0,9.0,16.0,19.0,43.0,40.0,25.0,31.0,50.0,9.0,17.0,32.0,64.0,40.0,19.0
1167,22,18.0,48.0,17.0,17.0,23.0,42.0,48.0,28.0,40.0,48.0,18.0,18.0,32.0,64.0,42.0,23.0
1167,23,51.0,51.0,17.0,17.0,37.0,41.0,51.0,34.0,43.0,51.0,22.0,23.0,32.0,64.0,44.0,34.0
1168,0,12.0,30.0,10.0,12.0,11.0,12.0,19.0,24.0,29.0,30.0,19.0,10.0,14.77777778,76.0,29.0,12.0
1168,1,11.0,33.0,11.0,11.0,14.0,13.0,19.0,25.0,33.0,25.0,23.0,11.0,14.77777778,76.0,25.0,13.0
1168,2,11.0,33.0,11.0,11.0,14.0,14.0,19.0,25.0,33.0,27.0,25.0,11.0,14.77777778,76.0,27.0,14.0
1168,3,11.0,32.0,11.0,11.0,13.0,14.0,20.0,24.0,32.0,26.0,24.0,11.0,14.77777778,76.0,26.0,13.0
1168,4,12.0,30.0,10.0,12.0,12.0,14.0,21.0,24.0,30.0,24.0,25.0,10.0,14.77777778,76.0,25.0,12.0
1168,5,12.0,29.0,12.0,12.0,14.0,14.0,21.0,24.0,29.0,25.0,24.0,12.0,14.77777778,76.0,25.0,14.0
