대여소번호,시간대,mode,max,min,수량1,수량2,수량3,수량4,수량5,수량6,수량7,수량8,수량9
2704,19,17,42,5,5,17.0,6.0,42.0,30.0,11.0,17.0,15.0,23.0
2704,20,6,35,6,6,13.0,7.0,35.0,25.0,14.0,11.0,20.0,23.0
2704,21,15,34,6,6,15.0,7.0,34.0,27.0,9.0,12.0,20.0,15.0
2704,22,6,37,4,6,7.0,37.0,21.0,7.0,11.0,6.0,4.0,
2704,23,3,28,3,3,15.0,6.0,28.0,17.0,8.0,3.0,3.0,
2706,0,17,68,17,33,30.0,28.0,22.0,17.0,41.0,40.0,68.0,49.0
2706,1,20,69,20,30,32.0,28.0,23.0,20.0,40.0,42.0,69.0,49.0
2706,2,22,74,22,33,35.0,28.0,24.0,22.0,44.0,43.0,74.0,53.0
2706,3,24,75,24,32,37.0,29.0,25.0,24.0,43.0,47.0,75.0,54.0
2706,4,25,75,25,33,38.0,30.0,26.0,25.0,44.0,50.0,75.0,54.0
2706,5,25,76,25,33,38.0,30.0,26.0,25.0,45.0,50.0,76.0,55.0
2706,6,25,75,25,32,38.0,28.0,25.0,25.0,45.0,50.0,75.0,55.0
2706,7,23,72,23,32,41.0,27.0,23.0,26.0,46.0,50.0,72.0,54.0
2706,8,21,71,21,30,43.0,26.0,21.0,27.0,46.0,51.0,71.0,58.0
2706,9,20,68,20,30,48.0,27.0,20.0,26.0,41.0,51.0,68.0,57.0
2706,10,11,61,11,27,46.0,24.0,11.0,29.0,31.0,45.0,61.0,55.0
2706,11,26,58,8,26,38.0,17.0,8.0,28.0,30.0,41.0,58.0,26.0
2706,12,8,51,8,22,38.0,12.0,8.0,23.0,30.0,35.0,51.0,29.0
2706,13,5,49,5,21,38.0,7.0,5.0,20.0,30.0,33.0,49.0,27.0
2706,14,3,47,3,27,37.0,7.0,3.0,14.0,35.0,29.0,47.0,25.0
2706,15,7,43,7,23,37.0,10.0,7.0,33.0,27.0,43.0,26.0,
2706,16,8,43,8,20,26.0,9.0,8.0,8.0,26.0,23.0,43.0,22.0
2706,17,18,37,6,18,18.0,6.0,7.0,10.0,26.0,22.0,37.0,24.0
2706,18,19,32,3,19,23.0,9.0,3.0,11.0,26.0,19.0,32.0,24.0
2706,19,5,33,5,17,23.0,7.0,5.0,13.0,24.0,18.0,33.0,27.0
2706,20,21,32,8,21,21.0,8.0,9.0,16.0,19.0,20.0,32.0,21.0
2706,21,22,31,8,21,19.0,8.0,11.0,18.0,22.0,24.0,31.0,22.0
2706,22,8,38,8,24,22.0,8.0,13.0,18.0,27.0,30.0,38.0,28.0
2706,23,24,46,8,23,24.0,8.0,13.0,24.0,36.0,34.0,46.0,33.0
2707,0,15,21,8,8,9.0,18.0,12.0,19.0,21.0,15.0,15.0,14.0
2707,1,18,24,9,9,10.0,23.0,17.0,19.0,24.0,18.0,18.0,19.0
2707,2,18,29,8,8,9.0,26.0,18.0,22.0,29.0,18.0,19.0,20.0
2707,3,19,30,9,11,9.0,28.0,15.0,22.0,30.0,19.0,19.0,20.0
2707,4,20,31,8,13,8.0,27.0,17.0,22.0,31.0,20.0,20.0,21.0
2707,5,21,31,7,12,7.0,27.0,18.0,22.0,31.0,20.0,21.0,21.0
2707,6,20,31,7,11,7.0,27.0,17.0,22.0,31.0,20.0,20.0,21.0
2707,7,19,29,6,9,6.0,24.0,14.0,21.0,29.0,19.0,20.0,19.0
2707,8,18,26,4,8,4.0,22.0,13.0,20.0,26.0,18.0,18.0,18.0
2707,9,15,22,3,9,3.0,19.0,11.0,15.0,22.0,15.0,19.0,14.0
2707,10,11,20,6,6,20.0,9.0,15.0,16.0,16.0,11.0,11.0,
2707,11,4,17,4,4,16.0,4.0,13.0,17.0,12.0,9.0,9.0,
2707,12,5,15,3,5,3.0,14.0,5.0,15.0,14.0,11.0,11.0,6.0
2707,13,6,14,3,3,11.0,6.0,10.0,9.0,6.0,14.0,7.0,
2707,14,6,15,5,15,9.0,13.0,6.0,6.0,11.0,5.0,,
2707,15,8,14,3,14,13.0,13.0,8.0,8.0,4.0,11.0,3.0,
2707,16,6,15,3,15,13.0,14.0,7.0,6.0,6.0,3.0,,
2707,17,13,17,4,4,13.0,17.0,13.0,5.0,11.0,8.0,7.0,
2707,18,5,18,5,5,13.0,18.0,11.0,5.0,8.0,8.0,6.0,
2707,19,3,20,3,7,16.0,20.0,11.0,3.0,3.0,7.0,5.0,3.0
2707,20,5,20,4,5,18.0,20.0,12.0,4.0,5.0,8.0,6.0,7.0
2707,21,5,21,5,6,13.0,21.0,14.0,5.0,5.0,13.0,10.0,8.0
2707,22,17,21,6,6,17.0,21.0,17.0,7.0,6.0,17.0,11.0,11.0
2707,23,8,21,7,8,19.0,21.0,18.0,7.0,8.0,20.0,14.0,16.0
2708,0,14,36,5,7,14.0,10.0,15.0,19.0,14.0,5.0,36.0,28.0
2708,1,15,35,7,10,13.0,15.0,15.0,19.0,12.0,7.0,35.0,29.0
2708,2,13,36,11,11,13.0,17.0,13.0,24.0,13.0,12.0,36.0,35.0
2708,3,13,37,10,10,13.0,18.0,11.0,23.0,15.0,13.0,34.0,37.0
2708,4,11,39,10,10,11.0,16.0,11.0,21.0,13.0,14.0,34.0,39.0
2708,5,11,39,11,12,11.0,16.0,11.0,22.0,11.0,13.0,34.0,39.0
2708,6,11,39,10,12,11.0,15.0,10.0,22.0,11.0,13.0,34.0,39.0
2708,7,10,39,10,10,10.0,15.0,12.0,21.0,11.0,14.0,32.0,39.0
2708,8,12,37,9,12,9.0,15.0,14.0,23.0,12.0,17.0,32.0,37.0
2708,9,11,40,9,12,9.0,11.0,13.0,25.0,11.0,16.0,33.0,40.0
2708,10,12,38,8,12,8.0,12.0,15.0,25.0,11.0,13.0,34.0,38.0
2708,11,16,39,8,16,8.0,12.0,16.0,27.0,15.0,11.0,39.0,38.0
2708,12,8,41,8,17,10.0,12.0,14.0,25.0,18.0,8.0,41.0,37.0
2708,13,7,39,7,10,7.0,13.0,19.0,26.0,17.0,14.0,39.0,34.0
2708,14,7,38,7,7,8.0,15.0,14.0,24.0,11.0,12.0,38.0,36.0
2708,15,18,36,7,8,17.0,12.0,19.0,18.0,7.0,18.0,30.0,36.0
2708,16,9,34,7,7,9.0,9.0,18.0,19.0,13.0,10.0,34.0,27.0
2708,17,10,28,10,13,10.0,16.0,25.0,24.0,10.0,13.0,28.0,25.0
2708,18,6,36,6,17,6.0,18.0,25.0,28.0,16.0,9.0,36.0,10.0
2708,19,17,28,7,17,17.0,19.0,15.0,25.0,17.0,14.0,28.0,7.0
2708,20,6,27,6,22,12.0,19.0,14.0,27.0,9.0,17.0,25.0,6.0
2708,21,14,32,6,20,6.0,18.0,9.0,14.0,14.0,32.0,,
2708,22,18,26,6,26,6.0,18.0,14.0,18.0,11.0,12.0,24.0,13.0
2708,23,7,31,7,19,7.0,20.0,16.0,14.0,9.0,11.0,31.0,12.0
2709,0,36,57,15,23,24.0,15.0,36.0,36.0,50.0,57.0,28.0,21.0
2709,1,21,58,15,21,24.0,15.0,37.0,37.0,50.0,58.0,30.0,21.0
2709,2,21,58,17,21,25.0,17.0,37.0,38.0,50.0,58.0,31.0,21.0
2709,3,37,58,17,22,26.0,17.0,37.0,37.0,49.0,58.0,31.0,24.0
2709,4,37,56,20,23,26.0,20.0,37.0,37.0,52.0,56.0,31.0,25.0
2709,5,20,56,20,22,26.0,20.0,38.0,37.0,51.0,56.0,31.0,24.0
2709,6,20,56,20,22,26.0,20.0,38.0,37.0,51.0,56.0,30.0,24.0
2709,7,20,57,20,21,26.0,20.0,39.0,37.0,51.0,57.0,29.0,22.0
2709,8,26,57,20,21,26.0,20.0,39.0,36.0,52.0,57.0,26.0,23.0
2709,9,20,56,20,20,25.0,20.0,36.0,34.0,51.0,56.0,26.0,24.0
2709,10,24,58,15,15,24.0,19.0,34.0,33.0,54.0,58.0,24.0,21.0
2709,11,20,55,14,14,20.0,20.0,30.0,28.0,53.0,55.0,20.0,24.0
2709,12,23,55,14,14,23.0,20.0,27.0,26.0,51.0,55.0,23.0,21.0
2709,13,23,55,12,12,23.0,22.0,27.0,26.0,51.0,55.0,21.0,23.0
2709,14,20,48,17,17,19.0,20.0,28.0,25.0,48.0,35.0,20.0,25.0
2709,15,26,47,13,13,17.0,21.0,26.0,27.0,47.0,22.0,18.0,26.0
2709,16,18,50,5,5,18.0,18.0,31.0,25.0,50.0,22.0,19.0,28.0
2709,17,18,48,4,4,18.0,19.0,34.0,32.0,48.0,20.0,18.0,27.0
2709,18,23,51,7,7,12.0,23.0,35.0,28.0,51.0,23.0,15.0,32.0
2709,19,12,49,7,7,12.0,23.0,33.0,26.0,49.0,18.0,12.0,24.0
2709,20,17,53,6,6,17.0,24.0,34.0,28.0,53.0,20.0,17.0,28.0
2709,21,16,54,10,10,16.0,24.0,35.0,30.0,54.0,23.0,16.0,31.0
2709,22,20,55,11,11,17.0,24.0,35.0,31.0,55.0,20.0,20.0,35.0
2709,23,11,52,11,11,16.0,24.0,36.0,31.0,52.0,19.0,22.0,30.0
2710,0,15,32,8,15,24.0,11.0,25.0,15.0,8.0,10.0,32.0,
2710,1,10,34,10,16,27.0,12.0,25.0,15.0,11.0,10.0,34.0,
2710,2,9,34,9,16,26.0,12.0,30.0,15.0,13.0,9.0,34.0,
2710,3,15,32,11,15,28.0,12.0,30.0,15.0,13.0,11.0,32.0,
2710,4,16,32,6,16,29.0,11.0,29.0,16.0,10.0,6.0,32.0,
2710,5,16,32,6,16,29.0,11.0,30.0,16.0,10.0,6.0,32.0,
2710,6,5,34,5,16,28.0,11.0,30.0,15.0,10.0,5.0,34.0,
2710,7,16,35,5,16,28.0,12.0,29.0,16.0,10.0,5.0,35.0,
2710,8,16,33,6,16,26.0,12.0,30.0,16.0,9.0,6.0,33.0,
2710,9,3,33,3,16,25.0,12.0,27.0,16.0,7.0,3.0,3.0,33.0
2710,10,6,33,6,12,23.0,8.0,24.0,15.0,6.0,33.0,,
2710,11,9,30,4,9,20.0,9.0,24.0,10.0,4.0,28.0,30.0,
2710,12,3,30,3,10,24.0,6.0,18.0,9.0,3.0,25.0,30.0,
2710,13,3,33,3,13,25.0,7.0,14.0,3.0,3.0,29.0,33.0,
2710,14,3,33,3,10,23.0,32.0,14.0,3.0,28.0,33.0,,
2710,15,16,31,4,10,19.0,28.0,16.0,16.0,4.0,18.0,29.0,31.0
2710,16,29,29,10,10,11.0,26.0,12.0,20.0,16.0,29.0,29.0,
2710,17,28,44,10,10,14.0,28.0,12.0,44.0,15.0,28.0,27.0,
2710,18,28,41,8,8,8.0,28.0,12.0,40.0,41.0,28.0,28.0,
2710,19,29,40,5,5,8.0,29.0,14.0,39.0,40.0,29.0,23.0,
2710,20,4,43,4,4,8.0,31.0,19.0,36.0,43.0,27.0,18.0,
2710,21,31,42,8,8,31.0,18.0,38.0,42.0,31.0,17.0,,
2710,22,10,44,10,10,31.0,14.0,39.0,44.0,29.0,20.0,,
2710,23,9,44,9,9,33.0,16.0,38.0,44.0,31.0,21.0,,
2711,0,8,40,8,8,28.0,24.0,37.0,27.0,29.0,36.0,32.0,40.0
2711,1,31,44,8,8,28.0,24.0,38.0,26.0,31.0,35.0,31.0,44.0
2711,2,31,43,10,10,31.0,24.0,35.0,28.0,31.0,40.0,33.0,43.0
2711,3,9,42,9,9,31.0,23.0,34.0,28.0,29.0,41.0,33.0,42.0
2711,4,10,43,10,10,30.0,25.0,34.0,29.0,32.0,43.0,37.0,42.0
2711,5,12,43,12,12,30.0,25.0,36.0,28.0,33.0,43.0,39.0,42.0
2711,6,33,43,12,12,30.0,25.0,33.0,27.0,33.0,43.0,39.0,42.0
2711,7,13,43,13,13,30.0,24.0,31.0,28.0,33.0,43.0,39.0,41.0
2711,8,40,44,13,13,33.0,22.0,30.0,28.0,32.0,44.0,40.0,40.0
2711,9,12,43,12,12,31.0,20.0,29.0,27.0,26.0,43.0,39.0,24.0
2711,10,13,38,13,13,29.0,17.0,26.0,24.0,25.0,38.0,35.0,20.0
2711,11,14,34,14,14,24.0,15.0,29.0,22.0,26.0,28.0,34.0,19.0
2711,12,9,32,9,9,25.0,15.0,29.0,23.0,24.0,20.0,32.0,19.0
2711,13,19,32,6,6,19.0,13.0,26.0,23.0,15.0,21.0,32.0,19.0
2711,14,21,28,6,6,22.0,11.0,24.0,20.0,21.0,21.0,28.0,15.0
2711,15,4,32,4,4,22.0,7.0,26.0,19.0,23.0,20.0,32.0,16.0
2711,16,20,31,4,4,20.0,8.0,25.0,18.0,25.0,20.0,31.0,14.0
2711,17,4,33,4,4,22.0,12.0,24.0,9.0,25.0,19.0,33.0,13.0
2711,18,25,35,4,4,25.0,11.0,26.0,9.0,25.0,18.0,35.0,14.0
2711,19,14,34,6,6,22.0,14.0,26.0,7.0,25.0,18.0,34.0,14.0
2711,20,8,34,8,8,20.0,16.0,25.0,8.0,26.0,18.0,34.0,13.0
2711,21,8,42,8,8,23.0,16.0,25.0,13.0,27.0,18.0,42.0,14.0
2711,22,16,38,10,10,20.0,16.0,23.0,17.0,29.0,18.0,38.0,16.0
2711,23,16,39,10,10,23.0,16.0,23.0,18.0,36.0,16.0,39.0,19.0
2712,0,17,19,5,19,5.0,17.0,10.0,17.0,,,,
2712,1,4,19,4,19,4.0,17.0,11.0,14.0,,,,
2712,2,3,17,3,17,3.0,3.0,16.0,9.0,12.0,,,
2712,3,4,18,4,18,4.0,15.0,9.0,11.0,4.0,,,
2712,4,4,18,4,18,4.0,14.0,9.0,10.0,5.0,,,
2712,5,4,18,4,18,4.0,15.0,8.0,10.0,4.0,,,
2712,6,5,18,5,18,15.0,8.0,9.0,5.0,,,,
2712,7,3,18,3,18,3.0,15.0,8.0,9.0,4.0,,,
2712,8,3,19,3,17,4.0,14.0,6.0,19.0,3.0,,,
2712,9,3,19,3,16,15.0,19.0,11.0,17.0,3.0,14.0,,
2712,10,15,17,6,15,13.0,17.0,10.0,15.0,6.0,16.0,,
2712,11,15,15,3,15,8.0,15.0,15.0,9.0,10.0,3.0,12.0,
2712,12,14,14,5,14,7.0,13.0,14.0,5.0,9.0,11.0,,
2712,13,10,10,3,10,3.0,10.0,10.0,3.0,8.0,7.0,,
2712,14,5,15,5,7,15.0,8.0,5.0,5.0,15.0,8.0,,
2712,15,15,18,4,18,15.0,7.0,4.0,15.0,9.0,6.0,,
2712,16,14,14,5,10,14.0,5.0,14.0,8.0,6.0,,,
2712,17,5,16,3,11,12.0,5.0,16.0,10.0,5.0,3.0,,
2712,18,5,16,5,7,10.0,5.0,16.0,8.0,5.0,,,
2712,19,6,17,6,7,9.0,17.0,6.0,6.0,,,,
2712,20,3,16,3,5,7.0,3.0,16.0,3.0,,,,
2712,21,3,18,3,18,3.0,3.0,13.0,13.0,14.0,5.0,,
2712,22,13,17,3,17,3.0,15.0,13.0,12.0,13.0,,,
2712,23,3,16,3,15,3.0,16.0,12.0,13.0,11.0,,,
2713,0,49,49,20,22,45.0,37.0,49.0,48.0,49.0,47.0,32.0,20.0
2713,1,49,52,20,23,46.0,37.0,49.0,52.0,49.0,49.0,32.0,20.0
2713,2,19,52,19,23,47.0,37.0,50.0,52.0,48.0,51.0,39.0,19.0
2713,3,20,55,20,24,48.0,38.0,54.0,55.0,50.0,53.0,41.0,20.0
2713,4,51,55,20,26,51.0,38.0,53.0,55.0,51.0,52.0,43.0,20.0
2713,5,52,56,19,25,52.0,37.0,52.0,56.0,53.0,51.0,44.0,19.0
2713,6,52,55,19,25,52.0,37.0,52.0,55.0,54.0,51.0,44.0,19.0
2713,7,51,55,19,25,51.0,35.0,51.0,55.0,51.0,51.0,42.0,19.0
2713,8,49,55,20,25,49.0,34.0,49.0,55.0,47.0,52.0,39.0,20.0
2713,9,19,52,19,25,48.0,33.0,45.0,52.0,42.0,51.0,37.0,19.0
2713,10,19,51,19,23,43.0,31.0,42.0,49.0,39.0,51.0,36.0,19.0
2713,11,31,50,18,21,29.0,31.0,40.0,38.0,35.0,50.0,31.0,18.0
2713,12,10,49,10,12,25.0,27.0,37.0,39.0,36.0,49.0,31.0,10.0
2713,13,8,46,8,8,21.0,28.0,40.0,29.0,32.0,46.0,30.0,11.0
2713,14,30,49,6,6,23.0,12.0,39.0,30.0,32.0,49.0,30.0,11.0
2713,15,28,37,9,21,28.0,11.0,36.0,32.0,29.0,37.0,28.0,9.0
2713,16,30,36,6,20,30.0,10.0,36.0,29.0,33.0,25.0,30.0,6.0
2713,17,9,35,9,25,34.0,9.0,35.0,31.0,34.0,23.0,30.0,9.0
2713,18,30,32,8,26,29.0,10.0,30.0,32.0,31.0,18.0,30.0,8.0
2713,19,6,39,6,11,33.0,16.0,39.0,26.0,31.0,22.0,29.0,6.0
2713,20,10,40,10,16,32.0,17.0,40.0,26.0,29.0,22.0,31.0,10.0
2713,21,13,42,13,13,31.0,17.0,42.0,28.0,26.0,25.0,20.0,13.0
2713,22,28,39,15,15,33.0,18.0,39.0,28.0,34.0,28.0,17.0,16.0
2713,23,18,48,18,18,36.0,18.0,48.0,29.0,46.0,28.0,21.0,20.0
2715,0,4,21,4,4,9.0,21.0,,,,,,
2715,1,3,6,3,3,5.0,6.0,,,,,,
2715,2,3,6,3,3,3.0,4.0,6.0,,,,,
2715,3,4,4,3,4,3.0,4.0,,,,,,
2715,4,4,5,4,4,5.0,4.0,,,,,,
2715,5,4,5,3,5,3.0,4.0,4.0,,,,,
2715,6,3,6,3,3,5.0,3.0,4.0,5.0,6.0,4.0,,
2715,7,3,6,3,3,3.0,4.0,6.0,4.0,3.0,,,
2715,8,13,14,3,8,10.0,4.0,14.0,13.0,9.0,13.0,3.0,
2715,9,8,29,4,4,18.0,11.0,29.0,8.0,16.0,12.0,18.0,8.0
2715,10,6,37,6,6,20.0,23.0,32.0,11.0,37.0,19.0,27.0,13.0
2715,11,10,48,10,17,31.0,29.0,39.0,10.0,42.0,26.0,48.0,12.0
2715,12,10,59,10,19,46.0,38.0,41.0,10.0,57.0,36.0,59.0,20.0
2715,13,20,67,20,21,60.0,47.0,50.0,20.0,66.0,34.0,67.0,36.0
2715,14,52,68,23,27,68.0,55.0,52.0,23.0,52.0,31.0,62.0,46.0
2715,15,50,87,26,43,86.0,55.0,51.0,26.0,61.0,50.0,87.0,50.0
2715,16,22,90,22,32,88.0,45.0,41.0,22.0,67.0,58.0,90.0,43.0
2715,17,22,88,22,37,88.0,49.0,46.0,22.0,82.0,59.0,83.0,34.0
2715,18,31,97,31,45,88.0,56.0,53.0,31.0,97.0,50.0,91.0,31.0
2715,19,9,87,9,36,79.0,51.0,42.0,18.0,87.0,63.0,84.0,9.0
2715,20,35,100,35,38,81.0,48.0,35.0,39.0,73.0,74.0,100.0,
2715,21,5,77,5,19,63.0,48.0,25.0,20.0,53.0,72.0,77.0,5.0
2715,22,12,67,3,12,41.0,47.0,12.0,3.0,28.0,47.0,67.0,
2715,23,4,43,4,20,43.0,4.0,13.0,24.0,31.0,,,
2716,0,14,33,7,12,7.0,16.0,14.0,33.0,28.0,8.0,14.0,
2716,1,7,33,7,12,7.0,15.0,14.0,33.0,27.0,8.0,13.0,
2716,2,7,33,7,12,7.0,15.0,14.0,33.0,26.0,8.0,13.0,
2716,3,6,33,6,12,6.0,15.0,14.0,33.0,25.0,8.0,13.0,
2716,4,14,33,6,12,6.0,14.0,14.0,33.0,25.0,8.0,13.0,
2716,5,13,33,6,12,6.0,13.0,14.0,33.0,25.0,8.0,13.0,
2716,6,14,33,6,12,6.0,14.0,14.0,33.0,25.0,8.0,13.0,
2716,7,6,33,6,12,6.0,16.0,14.0,33.0,25.0,8.0,13.0,
2716,8,6,33,6,12,6.0,17.0,14.0,33.0,25.0,10.0,13.0,
2716,9,12,34,7,12,7.0,17.0,14.0,34.0,25.0,10.0,12.0,
2716,10,7,33,7,12,7.0,17.0,14.0,33.0,25.0,10.0,11.0,
2716,11,7,33,7,12,7.0,17.0,14.0,33.0,25.0,10.0,11.0,
2716,12,7,33,7,23,12.0,7.0,15.0,14.0,33.0,26.0,10.0,11.0
2716,13,12,33,6,24,12.0,6.0,15.0,14.0,33.0,26.0,10.0,12.0
2716,14,12,33,6,24,12.0,6.0,15.0,13.0,33.0,28.0,10.0,12.0
2716,15,6,33,6,23,11.0,6.0,15.0,13.0,33.0,28.0,10.0,12.0
2716,16,6,33,6,20,11.0,6.0,16.0,13.0,33.0,27.0,10.0,12.0
2716,17,6,33,6,20,11.0,6.0,16.0,13.0,33.0,26.0,10.0,14.0
2716,18,11,33,7,19,11.0,7.0,17.0,14.0,33.0,26.0,11.0,16.0
2716,19,7,31,7,19,10.0,7.0,17.0,14.0,31.0,26.0,13.0,16.0
2716,20,14,30,7,19,8.0,7.0,14.0,14.0,30.0,26.0,13.0,16.0
2716,21,14,31,7,17,8.0,7.0,14.0,14.0,31.0,27.0,15.0,16.0
2716,22,7,32,7,18,7.0,7.0,14.0,14.0,32.0,27.0,15.0,15.0
2716,23,14,31,7,18,7.0,7.0,14.0,14.0,31.0,27.0,14.0,15.0
2717,0,7,32,7,20,19.0,15.0,30.0,7.0,32.0,,,
2717,1,17,30,3,17,17.0,14.0,30.0,3.0,26.0,,,
2717,2,13,26,13,17,16.0,13.0,26.0,24.0,,,,
2717,3,12,27,12,17,14.0,12.0,27.0,23.0,,,,
2717,4,11,27,11,16,13.0,11.0,27.0,23.0,,,,
2717,5,11,25,11,16,13.0,11.0,25.0,23.0,,,,
2717,6,10,25,10,16,13.0,10.0,25.0,23.0,,,,
2717,7,10,25,10,15,13.0,10.0,25.0,20.0,,,,
2717,8,14,27,3,15,14.0,14.0,5.0,27.0,3.0,21.0,,
2717,9,4,28,4,15,14.0,17.0,5.0,28.0,4.0,21.0,,
2717,10,3,34,3,17,16.0,20.0,9.0,34.0,4.0,3.0,6.0,25.0
2717,11,22,39,5,22,22.0,26.0,12.0,39.0,11.0,5.0,13.0,22.0
2717,12,12,40,12,25,25.0,31.0,12.0,40.0,12.0,14.0,23.0,29.0
2717,13,8,48,8,27,33.0,39.0,8.0,48.0,16.0,18.0,31.0,35.0
2717,14,14,44,14,24,39.0,44.0,22.0,25.0,20.0,14.0,34.0,30.0
2717,15,28,47,15,28,35.0,47.0,18.0,21.0,19.0,15.0,28.0,37.0
2717,16,22,41,18,33,34.0,36.0,22.0,27.0,22.0,18.0,29.0,41.0
2717,17,26,43,18,26,32.0,40.0,31.0,26.0,31.0,18.0,35.0,43.0
2717,18,42,42,25,35,42.0,42.0,25.0,39.0,30.0,27.0,39.0,42.0
2717,19,24,44,21,35,21.0,35.0,24.0,27.0,24.0,22.0,36.0,44.0
2717,20,35,48,22,33,22.0,35.0,35.0,24.0,25.0,23.0,34.0,48.0
2717,21,9,44,9,16,17.0,33.0,36.0,23.0,9.0,13.0,38.0,44.0
2717,22,15,41,7,11,15.0,31.0,34.0,20.0,7.0,15.0,41.0,41.0
2717,23,31,40,4,9,16.0,31.0,31.0,18.0,4.0,8.0,34.0,40.0
2718,0,15,57,10,34,43.0,37.0,57.0,38.0,38.0,15.0,10.0,15.0
2718,1,40,57,13,36,45.0,40.0,57.0,37.0,40.0,19.0,13.0,23.0
2718,2,15,59,15,36,47.0,40.0,59.0,38.0,39.0,21.0,15.0,24.0
2718,3,15,59,15,36,53.0,40.0,59.0,37.0,39.0,22.0,15.0,26.0
2718,4,16,59,16,36,54.0,43.0,59.0,37.0,39.0,23.0,16.0,26.0
2718,5,37,59,16,37,54.0,43.0,59.0,37.0,38.0,23.0,16.0,27.0
2718,6,37,59,16,37,54.0,42.0,59.0,37.0,37.0,21.0,16.0,26.0
2718,7,14,55,14,36,52.0,41.0,55.0,34.0,35.0,20.0,14.0,24.0
2718,8,33,52,11,35,52.0,42.0,50.0,33.0,33.0,20.0,11.0,24.0
2718,9,4,49,4,34,48.0,40.0,49.0,28.0,27.0,18.0,4.0,22.0
2718,10,4,48,4,37,48.0,36.0,42.0,27.0,22.0,15.0,4.0,20.0
2718,11,23,45,7,34,45.0,23.0,37.0,23.0,21.0,14.0,7.0,16.0
2718,12,4,40,4,19,40.0,16.0,34.0,22.0,18.0,11.0,4.0,13.0
2718,13,17,34,7,17,34.0,13.0,33.0,20.0,17.0,8.0,7.0,14.0
2718,14,18,32,7,18,32.0,10.0,32.0,18.0,19.0,7.0,11.0,13.0
2718,15,10,32,3,16,30.0,5.0,32.0,18.0,16.0,3.0,10.0,10.0
2718,16,6,30,6,11,30.0,10.0,29.0,21.0,18.0,6.0,7.0,12.0
2718,17,6,32,6,14,32.0,8.0,27.0,18.0,20.0,10.0,9.0,6.0
2718,18,8,30,8,17,25.0,9.0,30.0,24.0,19.0,12.0,8.0,8.0
2718,19,17,33,7,19,29.0,17.0,32.0,33.0,17.0,10.0,7.0,13.0
2718,20,14,36,7,21,25.0,19.0,36.0,36.0,14.0,14.0,7.0,15.0
2718,21,8,35,8,20,26.0,30.0,34.0,35.0,10.0,16.0,8.0,15.0
2718,22,31,38,10,21,31.0,31.0,37.0,38.0,11.0,16.0,10.0,19.0
2718,23,39,39,9,21,30.0,31.0,39.0,39.0,12.0,18.0,9.0,24.0
2719,0,10,24,10,12,19.0,10.0,10.0,24.0,15.0,22.0,24.0,
2719,1,17,23,6,12,17.0,6.0,9.0,21.0,11.0,17.0,23.0,
2719,2,15,22,6,12,15.0,6.0,9.0,15.0,11.0,16.0,22.0,
2719,3,13,21,3,13,3.0,16.0,6.0,8.0,13.0,11.0,15.0,21.0
2719,4,13,17,3,13,3.0,17.0,4.0,7.0,10.0,9.0,13.0,16.0
2719,5,8,16,3,13,3.0,16.0,4.0,7.0,8.0,8.0,13.0,16.0
2719,6,3,16,3,12,3.0,16.0,5.0,7.0,6.0,8.0,13.0,15.0
2719,7,16,16,3,13,3.0,16.0,6.0,8.0,7.0,11.0,14.0,16.0
2719,8,7,19,6,14,6.0,19.0,7.0,7.0,9.0,13.0,18.0,18.0
2719,9,11,21,7,16,7.0,20.0,8.0,11.0,11.0,16.0,20.0,21.0
2719,10,19,26,9,19,9.0,26.0,10.0,18.0,12.0,19.0,23.0,26.0
2719,11,14,31,14,21,14.0,30.0,15.0,23.0,17.0,22.0,26.0,31.0
2719,12,22,36,14,24,20.0,32.0,14.0,27.0,17.0,22.0,22.0,36.0
2719,13,19,39,12,19,19.0,39.0,12.0,30.0,19.0,21.0,27.0,35.0
2719,14,9,41,9,21,24.0,41.0,9.0,31.0,19.0,23.0,33.0,37.0
2719,15,36,38,15,18,21.0,38.0,15.0,36.0,17.0,26.0,32.0,36.0
2719,16,20,39,18,19,20.0,39.0,20.0,29.0,18.0,29.0,34.0,34.0
2719,17,6,35,6,10,27.0,25.0,14.0,6.0,15.0,35.0,31.0,33.0
2719,18,7,37,7,7,28.0,21.0,16.0,13.0,31.0,37.0,27.0,
2719,19,12,38,3,12,24.0,20.0,12.0,3.0,11.0,29.0,38.0,34.0
2719,20,10,40,5,10,22.0,16.0,19.0,5.0,10.0,24.0,40.0,31.0
2719,21,4,40,4,7,24.0,15.0,14.0,4.0,9.0,19.0,40.0,25.0
2719,22,11,39,5,5,22.0,15.0,13.0,11.0,11.0,39.0,22.0,
2719,23,4,31,4,6,20.0,13.0,11.0,4.0,14.0,9.0,31.0,21.0
2720,0,17,19,3,5,17.0,19.0,17.0,3.0,8.0,,,
2720,1,4,20,4,4,16.0,20.0,15.0,6.0,,,,
2720,2,4,17,4,4,16.0,17.0,14.0,5.0,,,,
2720,3,3,21,3,3,17.0,21.0,15.0,3.0,,,,
2720,4,4,21,4,4,17.0,21.0,15.0,4.0,,,,
2720,5,3,20,3,4,17.0,20.0,15.0,3.0,,,,
2720,6,15,19,15,17,19.0,15.0,,,,,,
2720,7,17,19,3,17,19.0,17.0,3.0,,,,,
2720,8,3,21,3,3,19.0,21.0,4.0,19.0,3.0,3.0,,
